Date,h.1
2019-01-09,53.99025687573597
2019-01-10,69.72354028018746
2019-01-11,66.30243833954174
2019-01-14,70.0960383369114
2019-01-15,70.27432730109577
2019-01-16,67.54825355133377
2019-01-17,64.96209236020275
2019-01-18,62.92495218404273
2019-01-22,60.90183115622677
2019-01-23,59.09154123334694
2019-01-24,56.717665481782525
2019-01-25,54.31826747802444
2019-01-28,57.68667242785598
2019-01-29,56.2624837138895
2019-01-30,55.18772235332683
2019-01-31,54.21830054034709
2019-02-01,52.88240688825947
2019-02-04,50.90966979704137
2019-02-05,48.66869544940072
2019-02-06,49.354444574335304
2019-02-07,48.07359306288791
2019-02-08,60.09969066352413
2019-02-11,59.36157676778279
2019-02-12,56.50925002597613
2019-02-13,55.064686156673275
2019-02-14,53.424088745546584
2019-02-15,51.00086567616761
2019-02-19,49.748730751110145
2019-02-20,49.48408284359655
2019-02-21,49.451156399567914
2019-02-22,49.14413915458959
2019-02-25,49.885621403209875
2019-02-26,49.106320389536755
2019-02-27,47.27683736162046
2019-02-28,45.252821918780626
2019-03-01,43.30546363558946
2019-03-04,45.639845605786014
2019-03-05,49.62593761524583
2019-03-06,47.44093918051751
2019-03-07,45.38798614967577
2019-03-08,44.0876680781854
2019-03-11,44.447394039212746
2019-03-12,42.5881838825454
2019-03-13,41.11322809725565
2019-03-14,39.87238035987289
2019-03-15,39.51907664188619
2019-03-18,37.91655072307606
2019-03-19,37.726703794413226
2019-03-20,36.595554155188935
2019-03-21,37.86431828666986
2019-03-22,36.78489645023461
2019-03-25,38.127693844719936
2019-03-26,37.23602799214616
2019-03-27,39.9217206081856
2019-03-28,39.24666087070042
2019-03-29,38.568248905518274
2019-04-01,38.904035762241755
2019-04-02,75.92441646972617
2019-04-03,74.89005705647355
2019-04-04,72.94491691259043
2019-04-05,72.80424854316796
2019-04-08,71.71448632468959
2019-04-09,71.01839993672577
2019-04-10,70.98501901649232
2019-04-11,76.45442011885062
2019-04-12,73.01687106225468
2019-04-15,72.8372685256324
2019-04-16,74.43721742095626
2019-04-17,70.8361028612425
2019-04-18,68.42958319174062
2019-04-22,67.3825900921603
2019-04-23,69.16234421083712
2019-04-24,69.21835493995903
2019-04-25,74.37094307051315
2019-04-26,72.4546541750933
2019-04-29,70.17193119058048
2019-04-30,69.63942960868991
2019-05-01,67.45902340639297
2019-05-02,66.99107927607461
2019-05-03,71.56399478598365
2019-05-06,69.56162861227382
2019-05-07,68.17218229829096
2019-05-08,68.89466248717633
2019-05-09,70.57873397858837
2019-05-10,72.3136147194754
2019-05-13,89.99649903824285
2019-05-14,88.61574799071735
2019-05-15,87.90621680883312
2019-05-16,90.20800010028195
2019-05-17,98.09367263994513
2019-05-20,97.40094466884007
2019-05-21,92.48069897169248
2019-05-22,93.7989401219565
2019-05-23,92.69630478722526
2019-05-24,89.51970814988724
2019-05-28,86.48780812360279
2019-05-29,83.19460190296621
2019-05-30,85.8938858083161
2019-05-31,86.10835955435205
2019-06-03,92.80858009930216
2019-06-04,98.96230842595843
2019-06-05,95.61740577200915
2019-06-06,90.56140441914243
2019-06-07,90.04916542136709
2019-06-10,91.65240558511657
2019-06-11,88.35416114594803
2019-06-12,87.85840868844954
2019-06-13,84.53791698282879
2019-06-14,89.25642975614579
2019-06-17,90.17134832233226
2019-06-18,89.85590037055003
2019-06-19,88.17410376788114
2019-06-20,87.66346063328045
2019-06-21,93.63134134177385
2019-06-24,90.54664627157935
2019-06-25,97.33468653160641
2019-06-26,109.3781941975189
2019-06-27,131.57431089975157
2019-06-28,141.51693560954425
2019-07-01,136.5998203951174
2019-07-02,131.32115083818266
2019-07-03,140.92289208192943
2019-07-05,135.9657387066769
2019-07-08,139.3927409473709
2019-07-09,134.35221287985422
2019-07-10,132.01854518811814
2019-07-11,135.86222402761686
2019-07-12,133.87409940338688
2019-07-15,135.7025591897374
2019-07-16,152.6493359250263
2019-07-17,146.45739242608937
2019-07-18,153.56117143182496
2019-07-19,146.17438555148584
2019-07-22,141.32330889101527
2019-07-23,140.1497741761539
2019-07-24,133.19085486386712
2019-07-25,126.45827960277947
2019-07-26,119.75995414516278
2019-07-29,113.46055120113765
2019-07-30,108.07907524092514
2019-07-31,109.85973236750885
2019-08-01,108.37378844607248
2019-08-02,103.72101376447237
2019-08-05,110.35392133486022
2019-08-06,108.91360380276781
2019-08-07,109.05186831652762
2019-08-08,102.80963281032467
2019-08-09,98.62888992585353
2019-08-12,95.3631814129576
2019-08-13,97.79569303004234
2019-08-14,106.85617240722188
2019-08-15,104.7146773521563
2019-08-16,99.4568454462209
2019-08-19,102.81811071399662
2019-08-20,99.54728831492766
2019-08-21,104.57462742539991
2019-08-22,98.9354785944872
2019-08-23,97.63207656732637
2019-08-26,95.68493821098558
2019-08-27,93.60542557403622
2019-08-28,96.0895258821735
2019-08-29,95.23893959871819
2019-08-30,91.19263569024059
2019-09-03,90.36090048030947
2019-09-04,86.0879053363715
2019-09-05,81.95984570442724
2019-09-06,81.42293800372896
2019-09-09,79.03813393885767
2019-09-10,78.74045435107755
2019-09-11,75.34836378165905
2019-09-12,74.97774432243456
2019-09-13,72.11848989822954
2019-09-16,69.8082639519422
2019-09-17,67.079460802666
2019-09-18,64.65880969384253
2019-09-19,62.30430346348589
2019-09-20,60.89138727014591
2019-09-23,64.2097299751095
2019-09-24,85.13013274556306
2019-09-25,83.39958515678983
2019-09-26,86.8569758865553
2019-09-27,84.59506850037985
2019-09-30,83.67678122342303
2019-10-01,79.90665059844757
2019-10-02,76.40019207909897
2019-10-03,75.34738316356416
